"Ensembl ID" "HGNC ID" "DCM Female" "DCM Male" "Donor Female" "Donor Male"
"ENSG00000111752" 1911 639.017436761502 673.029016374762 639.489770941416 585.221656162445
"ENSG00000111775" 1337 5765.56414109915 5063.45702126936 5040.05408204206 4774.71913010917
"ENSG00000111783" 5992 5.29209236722088 4.78924190708948 3.31464061869356 3.62674796346869
"ENSG00000111785" 55188 675.786955865569 710.515335660568 942.924789610992 885.217962478169
"ENSG00000111786" 8683 2065.65029809257 1976.90220029733 2088.31194019985 2107.11718428362
"ENSG00000111788" NA 326.492799913536 322.18506214681 265.199689025167 257.646357590858
"ENSG00000111790" 26127 1640.20939507506 1684.00134787131 1884.42686240576 1801.67080800536
"ENSG00000111796" 3820 262.506974974419 200.657898184223 80.6335386411364 72.7769168691253
"ENSG00000111799" 1303 1325.95727706232 1442.58252489857 844.908995376427 716.164988356876
"ENSG00000111801" 10384 812.088106265886 805.521047024898 554.057135120841 584.647463622158
"ENSG00000111802" 51567 2750.48247275545 2761.60902195145 3122.32820362325 3111.82257634182
"ENSG00000111816" 2444 276.548397574757 308.373294895081 394.897335236826 391.814521453729
"ENSG00000111817" 29940 368.211939488992 391.191336685696 510.584556533058 483.417608516313
"ENSG00000111832" 51389 2839.75653063508 2740.34936364871 3508.16626821697 3683.17619853907
"ENSG00000111834" 345895 49.7715480629311 46.976691228748 77.8760765727393 65.2040149800195
"ENSG00000111837" 4117 9.61613489330724 9.25678692510421 11.297577839095 10.459242431841
"ENSG00000111843" 51522 18044.3363230552 16708.147021211 16745.2037469572 17234.0404096918
"ENSG00000111845" 55003 1288.89409556175 1267.8559410198 1644.39122544925 1551.00840854243
"ENSG00000111846" 2651 1218.17068154721 1309.63711298061 1328.25968155442 1330.04741978983
"ENSG00000111850" 63914 665.598224512417 684.697312849021 666.870764619214 639.069229252161
"ENSG00000111859" 4739 1389.92651020786 1349.76374327333 1650.4992428128 1602.78343770029
"ENSG00000111860" 387119 394.644587920247 366.392427030936 528.171270812613 525.124470228046
"ENSG00000111863" 84830 11.3710206143646 9.87686331187221 10.6687254866558 8.17387034221886
"ENSG00000111875" 25842 1913.30098466209 2011.31740244816 2363.68860384308 2373.3957514593
"ENSG00000111877" 254394 101.469551187498 108.68164027251 117.04856843122 111.435732603911
"ENSG00000111879" 79632 41.8483930412241 47.3556552514751 45.1611542420032 57.5468538598401
"ENSG00000111880" 8732 812.468769990279 837.109016954347 910.53921432725 864.87308641645
"ENSG00000111885" 4121 1761.70373398997 1746.93482905163 2704.66955837709 2416.3177701476
"ENSG00000111886" 2570 47.85946185881 50.6872707090948 99.0008995833874 93.0402565489083
"ENSG00000111897" 57515 18568.9321872162 18955.7589256319 23311.2234299998 22534.7381435347
"ENSG00000111906" 51020 2625.22072015866 2667.43197201247 2751.31750914594 2822.26579341298
"ENSG00000111907" 7164 1705.49438259196 1926.89363509327 1477.91176418735 1697.77347463314
"ENSG00000111911" 135114 3583.69891281133 3517.86288586369 4233.56747143407 4065.66711448929
"ENSG00000111912" 135112 554.801853590427 579.929300285946 759.51303489886 689.854330116657
"ENSG00000111913" 9750 299.064093148869 277.373603312622 192.594530718451 210.294845909063
"ENSG00000111961" 23328 1409.59962525367 1444.15444362996 1731.9517460001 1644.85831499097
"ENSG00000111962" 10090 279.748984541844 249.527598176048 376.394430266304 318.934908220476
"ENSG00000111981" 80329 39.8998612947981 37.5062541354592 39.2631450138554 43.6723992895374
"ENSG00000112029" 26271 147.141892390454 139.472830967888 190.777977462407 175.422996946472
"ENSG00000112031" 54516 1012.48864991029 1103.79914872001 1513.25399846469 1529.7283464373
"ENSG00000112033" 5467 839.953146589914 786.197495000384 762.946180431369 814.930894727756
"ENSG00000112039" 2178 362.166486510413 359.428280554822 318.224022712805 306.437035348133
"ENSG00000112053" 116369 4.71459444139106 5.24739683509291 5.14781084212554 5.9118404956284
"ENSG00000112062" 1432 1557.66168694103 1535.8477560037 1973.30786491886 1770.32975656979
"ENSG00000112077" 6005 55.0558201058569 51.4642052530346 119.47365679895 112.89891371509
"ENSG00000112078" 222658 1887.62089077005 1920.80704046773 2458.42358876848 2315.41759591087
"ENSG00000112079" 11329 4009.54398923344 3919.03054750164 3500.43981202598 3385.69014207785
"ENSG00000112081" 6428 6927.94670891111 6454.39981666046 7569.84143076986 6987.92346763556
"ENSG00000112096" 6648 6850.8758668804 6881.16565042747 8556.42557665261 8864.74071729073
"ENSG00000112110" 29074 7011.57235330895 6793.84324138569 6924.72401704107 7266.80907273376
"ENSG00000112118" 4172 2735.96203468157 2643.72003676209 2679.14219442958 2440.46762876787
"ENSG00000112130" 9025 710.188829003429 716.868532403687 742.743139235231 794.438033844875
"ENSG00000112137" 221692 358.283613620311 368.377948779105 673.681947664492 494.099515841832
"ENSG00000112139" 266727 69.6672891760405 82.0008819110948 56.8847539150399 123.642206789038
"ENSG00000112144" 22858 774.22234309751 771.640479909131 689.629636216076 583.467271711365
"ENSG00000112146" 26268 1630.42072538107 1696.12227576841 1672.47301718838 1545.90343931043
"ENSG00000112149" 9308 544.409120568338 454.912799751258 183.543550133151 169.592999145473
"ENSG00000112159" 23195 556.41338403862 592.647387304096 749.406445355999 674.075699900247
"ENSG00000112164" 2740 199.966306718472 239.700001418843 118.277957114421 158.164469681588
"ENSG00000112167" 55776 926.874921031736 912.82570974993 786.584050708878 851.430415422062
"ENSG00000112175" 653 527.671030702909 507.252565653154 541.402548150606 579.363748648182
"ENSG00000112182" 60468 129.218927031285 132.843794947235 73.1558955503355 64.1779577916363
"ENSG00000112183" 221662 12704.4369811247 12515.9689512777 12893.4754120515 11923.224432371
"ENSG00000112186" 10486 9133.75980607377 8965.38235601136 9506.37729247487 8769.88931059911
"ENSG00000112195" 79865 13.955692760227 17.3932428047099 12.5836187201104 14.81781610852
"ENSG00000112200" 26036 460.227136268075 470.483209496865 557.703784229892 506.130432428376
"ENSG00000112208" 9532 1163.25895238474 1170.43229497915 1489.56897567382 1481.0596515133
"ENSG00000112210" 51715 1246.99801310818 1255.25278032624 992.328578646317 927.37952240447
"ENSG00000112214" 9457 566.882794188703 640.345536961528 837.06504417756 773.385761325733
"ENSG00000112218" 81491 74.4179343438658 87.2446950145758 62.2542835383106 75.3301507778865
"ENSG00000112234" 26235 447.026501356953 466.834092816903 584.674477755965 571.204719616976
"ENSG00000112237" 892 1107.59378305149 1096.98894767978 1311.77773228634 1263.87759770123
"ENSG00000112242" 1871 578.281820446034 622.76608014589 736.765282771084 728.178156632865
"ENSG00000112245" 7803 2425.5854999484 2519.98637002648 2778.1585917629 2651.97833911278
"ENSG00000112249" 10973 516.117402174869 527.191814616481 562.881008967839 533.489100773915
"ENSG00000112276" 11149 3200.03382531449 2857.1007893924 4576.61646095492 3937.23181688151
"ENSG00000112280" 1297 86.4391022574587 84.9477478489167 23.0760744620244 24.992603276059
"ENSG00000112282" 9439 649.910775665284 689.839611073828 841.548544291296 750.688000074812
"ENSG00000112290" 8936 129.84817842416 129.961131657475 226.120503447994 217.938837693758
"ENSG00000112293" 2822 45.1614937921139 50.5622261875341 46.4261602656917 45.6481704816997
"ENSG00000112294" 7915 1898.66516101747 1848.91083525381 1654.1536901416 1617.17089543644
"ENSG00000112297" 202 193.54324290068 190.891753657772 192.093081783454 185.445243690117
"ENSG00000112299" 8876 200.527819063939 183.835117633529 203.069776317756 200.457779496467
"ENSG00000112303" 8875 324.748014098737 374.599340305438 335.565271547638 414.810405376077
"ENSG00000112304" 55856 2486.61466434612 2447.91377378599 2581.94892108284 2761.88773512284
"ENSG00000112305" 60682 2151.3015058618 2188.43521774661 2518.69641094787 2376.2988271762
"ENSG00000112306" 6206 91471.6696396025 87960.5404339898 89923.535175766 90179.8591590563
"ENSG00000112308" 81688 5216.23369330015 5143.91612347008 5229.63111031015 4855.42719783864
"ENSG00000112309" 135152 17.1925956089656 17.8313879123433 9.36260168041468 15.2257674002386
"ENSG00000112312" 51053 568.75303806329 543.558412065323 704.236560054788 728.374334055017
"ENSG00000112319" 2070 472.5296704345 483.389459528436 801.988896434737 739.052880463036
"ENSG00000112320" 55084 1014.78270570663 1120.7221753905 923.159913753253 920.005496502288
"ENSG00000112335" 8724 24095.1341233257 23620.2128442299 26184.063199637 26718.5568281082
"ENSG00000112339" 10767 1033.67638024087 1071.47027334649 1271.59631265682 1244.13411549735
"ENSG00000112343" 10475 562.719741955547 592.29867956609 592.618207273924 576.591497001956
"ENSG00000112357" 5191 2255.76877090045 2176.35024661651 1872.56809619806 1806.82111172749
"ENSG00000112365" 9841 274.632539633451 277.304838667236 321.194031257231 295.009805764217
"ENSG00000112367" 9896 895.082599909801 937.273779142741 916.233951978362 1047.68103195891
"ENSG00000112378" 64065 7126.83012988479 7209.29793413962 7482.78503086308 7203.86196695742
"ENSG00000112379" 57221 162.34107178705 150.735870002163 127.6868032619 122.752794047167
"ENSG00000112394" 117247 116.138369342999 104.022978289212 135.67773689136 125.222710716416
"ENSG00000112406" 51696 2624.13562736571 2613.38891775839 3412.09102799491 3243.36395948859
"ENSG00000112414" 57211 117.117887247603 120.188652046903 176.993476049925 156.389620625507
"ENSG00000112419" 9749 910.839169821798 931.53752146799 885.499427362499 881.660649835581
"ENSG00000112425" 7957 2119.13588016114 2132.66603171226 2441.7386052753 2317.41094622514
"ENSG00000112473" 7922 6748.59638005886 6664.91214378277 7360.82069568782 7586.23473948915
"ENSG00000112511" 5252 3997.95442575691 4038.31957574741 3324.82211290254 3421.56681499551
"ENSG00000112514" 51596 6773.71218752909 6253.08332844616 4872.60804442524 5548.95925976841
"ENSG00000112530" 135138 1116.6505818732 1028.14546181454 1338.5684539126 1315.51405267581
"ENSG00000112531" 9444 5149.25082093956 5095.65280130002 6284.38417199156 5674.48766063662
"ENSG00000112541" 90632 385.836480360258 388.554388667111 483.475806504515 433.633819377571
"ENSG00000112559" 4188 284.795046016191 117.04467360897 84.6544932095332 64.6651422046468
"ENSG00000112561" 7942 1001.24797048481 959.656612369248 725.896543276768 826.599158526682
"ENSG00000112562" 64094 4696.52638931112 4853.68686315644 1364.68013399884 1323.86257043519
"ENSG00000112576" 896 1893.90548418071 1806.30345024833 2129.18666474095 2250.72049629001
"ENSG00000112578" 705 866.759593429707 863.229262370444 1031.7415876502 1020.70212753041
"ENSG00000112584" 84498 1172.47625484323 1237.94090938641 1193.0820573875 1150.38135523571
"ENSG00000112592" 6908 1059.20459140125 1053.11589556441 1116.41279823215 1077.95770334446
"ENSG00000112599" 2979 235.530291870247 253.696324130554 243.689461345795 190.587645236284
"ENSG00000112619" 5961 92.6064517151289 112.497430427876 96.592719225731 118.302176926824
"ENSG00000112624" 23506 531.575917582088 580.775557341373 640.006924289794 579.098496094138
"ENSG00000112640" 5528 2508.43184270583 2478.60542029329 2991.1519546398 2937.75562276321
"ENSG00000112651" 51069 3040.08031032816 2865.16560155275 2591.02424348901 2850.41317264371
"ENSG00000112655" 5754 134.149713102645 125.728262756947 74.2021439362684 66.388237871326
"ENSG00000112658" 6722 5335.71924785538 5171.71369595248 5246.68288164086 5321.84654565771
"ENSG00000112659" 23113 286.941408200021 305.855686667541 262.634510015897 256.206365039438
"ENSG00000112667" 10591 2089.86094288175 1856.81998718776 1241.83873155673 1553.98169692283
"ENSG00000112679" 56940 2327.15516414237 2235.80973439579 2413.16179582552 2537.60419122417
"ENSG00000112685" 55770 1116.58758776836 1117.85572522174 1023.93767710008 992.673906362244
"ENSG00000112695" 1347 26362.1519026454 25125.611415812 23776.421824118 24476.8258249935
"ENSG00000112697" 55754 5076.2940950465 5095.2020919979 6302.53556129118 5985.35955861336
"ENSG00000112699" 2762 337.065285768467 322.047708096235 261.096413952634 283.661043543023
"ENSG00000112701" 26054 1409.57994958662 1479.0396700844 1577.16236385 1466.92893462819
"ENSG00000112715" 7422 2892.86776111193 2843.59491261382 3050.76525813708 3289.54537613936
"ENSG00000112739" 8899 1853.18317443925 1910.80583794545 2416.1015015915 2263.8061755483
"ENSG00000112742" 7272 17.1100528654379 15.4224709426564 23.0556444524744 25.6656572968469
"ENSG00000112759" 2030 8617.85215265231 8295.53188369941 8685.20291541245 9181.46457413093
"ENSG00000112763" 11120 1827.98408018585 1844.1506389633 1916.20700029556 1874.23474906726
"ENSG00000112769" 3910 2549.28388890294 2557.48891106888 1706.83135804389 1673.55894284626
"ENSG00000112773" 55603 2091.83769736958 2142.25056030022 2552.26975573921 2415.48865481868
"ENSG00000112782" 53405 3735.41626536655 4163.83345697304 5271.65659814749 4748.38357640349
"ENSG00000112787" 57666 674.0552946067 667.683632276275 662.321385652079 778.04356696015
"ENSG00000112796" 59084 336.374084589794 393.11573432417 379.153718603223 421.317060890265
"ENSG00000112799" 9450 459.715498555479 396.937184866716 355.471671106 403.744802222672
"ENSG00000112837" 9096 219.612760559034 224.600369370299 210.183727815232 199.260755379625
"ENSG00000112851" 55914 1174.31077090303 1255.81603532657 1282.48312377281 1225.59058994591
"ENSG00000112852" 56133 98.2576196944065 94.0293121083856 112.984291985833 98.1512604312955
"ENSG00000112855" 23438 3382.0219453081 3434.6706445138 2998.73344671812 3105.01070626472
"ENSG00000112874" 83594 1040.16164889405 1032.21310920384 1404.7459680306 1336.18469977596
"ENSG00000112877" 55722 63.9323042562263 62.7086698726097 51.5249623089369 50.7826497761961
"ENSG00000112893" 4124 372.04662095622 363.48632382245 437.404819003472 391.384843997698
"ENSG00000112902" 9037 1050.66312990987 1104.67604134238 958.148526446938 835.947707223954
"ENSG00000112936" 730 15116.7856030495 15098.0202026952 18806.4674749315 17941.2012839053
"ENSG00000112941" 11044 900.274752717776 890.797503066095 916.720808437435 893.847871800214
"ENSG00000112964" 2690 891.13163765884 878.756221014341 938.179167685895 788.218574679213
"ENSG00000112972" 3157 1744.87193247869 1634.95409666145 2023.7138675443 1771.26376755019
"ENSG00000112977" 1611 2491.24822512441 2364.87650473721 2141.24572032656 2080.76678783902
"ENSG00000112981" 8382 380.206677201702 402.242736458005 294.599099398685 325.566071917191
"ENSG00000112983" 10902 1334.55401667538 1392.51183734241 1379.27821194588 1272.20697932445
"ENSG00000112984" 10112 51.32095649757 43.0764528997119 58.9457447015194 60.6837122524057
"ENSG00000112992" 23530 11147.3778594512 11947.2407013819 12636.7930398656 12184.1870235319
"ENSG00000112996" 10884 2305.0950922702 2213.1137173807 2362.77127427392 2352.35071595406
"ENSG00000113013" 3313 19277.9575122766 18790.7597244423 20228.9766204532 19684.249233479
"ENSG00000113048" 23107 3377.31787169231 3350.68519524241 3434.03256897453 3364.96018280044
"ENSG00000113068" 5201 8379.153405747 8361.31641389636 6897.70980433043 7289.82400073623
"ENSG00000113070" 1839 4852.84651862978 4114.0007095217 3329.52957513568 2845.00441082489
"ENSG00000113073" 83697 13.6534139518597 13.2252579924545 9.07702330145593 8.77359078009215
"ENSG00000113083" 4015 697.191733433499 739.739865351958 542.477316482497 569.249703572943
"ENSG00000113088" 3003 251.430932378015 209.210667086654 91.2425099026448 104.445170118954
"ENSG00000113108" 10307 1016.1195607623 1032.06120859607 667.498955203745 644.867745285743
"ENSG00000113119" 55374 289.137917063014 290.736859401964 304.925265979475 298.684684195443
"ENSG00000113140" 6678 31198.8750590989 28946.8417477932 27177.3801775779 28075.0050397605
"ENSG00000113141" 3550 5321.63129260102 5427.56481158251 5000.7656944969 4965.67089842695
"ENSG00000113161" 3156 581.095709619518 573.986362740382 704.196278729876 620.213486846085
"ENSG00000113163" 10087 1359.27296441369 1421.11871974807 1299.061877364 1201.63916144332
"ENSG00000113194" 23197 1055.00669106583 1061.44744390611 1188.45568278053 1098.34301056108
"ENSG00000113196" 9421 2378.32889560717 2250.43085693613 2224.37779269409 2495.0424606111
"ENSG00000113205" 56132 66.3381379490509 67.1382313948512 83.5334204551287 72.418572576854
"ENSG00000113209" 26167 222.352640416356 217.398956210765 207.213437019265 169.528788242937
"ENSG00000113211" 56130 52.0924081931334 54.3590667500501 54.1391979179589 50.714976626761
"ENSG00000113212" 56129 79.1973075427317 83.9297939161695 75.2007320406023 75.302121973484
"ENSG00000113231" 8622 325.60483701139 340.341043815395 243.139709209791 278.612003051164
"ENSG00000113240" 57396 1168.27959311772 1213.80125851325 1286.8776627082 1192.21856046808
"ENSG00000113248" 56121 316.377391098683 329.681578577342 367.393281786017 299.995991408529
"ENSG00000113263" 3702 53.0901895865259 51.9783158588543 31.2074387907794 28.4007400782044
"ENSG00000113269" 55819 1060.11266282291 985.048923149462 1043.91864302434 1106.54648068714
"ENSG00000113272" 54974 563.817438691098 547.718779566418 602.317707771199 582.79335839481
"ENSG00000113273" 411 576.795348924074 564.30655324403 566.957190622569 559.04980991523
"ENSG00000113282" 9685 1731.87327646703 1842.35016148783 2277.6991302755 2199.35592441356
"ENSG00000113296" 7060 19801.1533805735 20307.8858088197 7940.13282345997 8276.62747302169
"ENSG00000113300" 57472 729.639062317449 762.205182226394 842.240030107441 792.198265719457
"ENSG00000113303" 79908 19.3948464816317 22.050619644553 19.3288097740129 19.7736815861924
"ENSG00000113312" 7265 10813.5441336575 11243.0197374752 12333.9607902805 13905.4752512
"ENSG00000113318" 4437 508.905671861702 519.858686377159 501.307929995854 491.326692719407
"ENSG00000113319" 5924 344.940342136091 369.954409163074 447.579724376439 469.154751246816
"ENSG00000113328" 900 4728.78823083002 4480.56899933998 8115.37386389981 7642.90851974825
"ENSG00000113356" 10622 53.8449678821172 58.697420406144 65.0143247051448 64.9271107929115
"ENSG00000113360" 29102 1008.08881680682 1007.93392193128 1035.90093330279 1000.27440094159
"ENSG00000113361" 1004 130.509145205707 126.513481032855 101.407883913679 88.7688919556647
"ENSG00000113368" 4001 123.65163055202 111.786106869266 165.927570561257 171.724398813495
"ENSG00000113369" 57561 1504.35724204514 1562.87548947872 1236.54317546671 1130.79241144435
"ENSG00000113384" 64083 3822.33876865539 3955.03946288467 5401.01436723434 5056.35844615609
"ENSG00000113387" 10923 4513.60538702883 4365.57945518246 4498.74080424558 4510.50766106779
"ENSG00000113389" 4883 623.744136248758 775.947891954016 451.546111645545 457.240031676391
"ENSG00000113391" 83989 682.639145311299 691.827997517205 773.841796533585 734.31320336796
"ENSG00000113396" 28965 3308.91771472704 4013.80931277617 2666.53396565465 3017.63692833643
"ENSG00000113407" 6897 2837.7721514473 2730.88485648811 2922.93701825168 2684.33718587485
"ENSG00000113430" 50805 562.053126913008 536.708046752971 529.159249927107 640.907293858392
"ENSG00000113441" 4012 669.400534529415 693.781680025577 937.84009849062 811.938394468625
"ENSG00000113448" 5144 582.757155394741 533.8376684479 873.840494144471 776.455929469872
"ENSG00000113456" 5810 980.717453990309 1022.5106160102 1330.54850294903 1381.66795432935
"ENSG00000113460" 55299 694.602042556556 678.103478801446 754.130654029468 711.7537005884
"ENSG00000113494" 5618 23.6319775695398 23.8056392412176 26.4759554335257 23.5656283570745
"ENSG00000113504" 10723 4450.68797851056 4203.94626370949 3781.48379527984 4239.07527071293
"ENSG00000113522" 10111 1236.9747687697 1299.96677706872 1462.96392963696 1387.55835306567
"ENSG00000113532" 7903 258.555396707997 248.950535094378 215.034940969235 233.295420746591
"ENSG00000113552" 10007 1839.08228574305 1859.90096932647 1689.14096917778 1718.31715425976
"ENSG00000113555" 51294 979.637390085292 881.622135629006 662.852560453613 723.042824808191
"ENSG00000113558" 6500 5155.57404043422 4975.87878783083 4906.58891709747 4885.44859558872
"ENSG00000113569" 9631 350.077870741959 354.993410929352 408.35968337463 370.427194074569
"ENSG00000113575" 5515 7685.27465861188 7408.40709029601 7338.62502894425 7093.03264042206
"ENSG00000113578" 2246 4587.85966911736 4698.70073533419 3160.43053471966 2896.28678019626
"ENSG00000113580" 2908 1656.94256093523 1650.73524649323 1458.10013336838 1370.10543490959
"ENSG00000113583" 56951 5714.40342686048 5451.40046704588 6576.04504691065 6319.03880394477
"ENSG00000113593" 23398 1728.40900448128 1848.55887989505 1656.73728569938 1599.07952534132
"ENSG00000113594" 3977 1741.42449080531 1674.61350786821 2607.2676209422 2186.82908158589
"ENSG00000113595" 373 971.713154772387 1007.4549450544 1172.9744169588 1108.33820238278
"ENSG00000113597" 80006 862.390923055728 892.261201648347 1033.20465266975 990.133965058235
"ENSG00000113615" 10802 491.695798218509 516.916031232366 639.467684585972 608.312530572822
"ENSG00000113621" 79770 2331.71210031581 2355.02289401023 2599.22093551347 2524.12959924444
"ENSG00000113638" 23548 1345.59101726823 1317.81094432277 1701.09017301672 1570.30956886641
"ENSG00000113643" 5917 3159.78522796492 3212.83296670668 3468.55130995788 3513.27937112597
"ENSG00000113645" 23286 11.6311954051472 12.9897897689095 39.8107174745651 47.7369604350677
"ENSG00000113648" 9555 1366.4506680184 1295.70302988455 1532.48336830105 1474.10637496912
"ENSG00000113649" 10915 1094.79912135924 1128.51596771072 1325.18302362468 1203.40299032991
"ENSG00000113657" 1809 3002.10780561028 3058.9746318913 1527.36913454597 1505.78954281129
"ENSG00000113658" 4090 1226.98716896182 1220.60428742713 1517.24863943197 1399.82486105874
"ENSG00000113712" 1452 1379.86112371621 1396.33402419205 1748.34690399473 1712.42445579773
"ENSG00000113716" 22993 988.615358089708 1028.95296850251 1206.93141053675 1143.44971905239
"ENSG00000113719" 57222 1157.47399642725 1162.38244182597 1415.33570347581 1392.40263009939
"ENSG00000113721" 5159 3118.04852431887 3106.26714157281 3641.75088927842 3754.34185466348
"ENSG00000113732" 8992 18897.3130973746 19280.4310415455 18845.6091806077 20848.2361190567
"ENSG00000113734" 662 877.972030971681 853.424396945313 822.620240683213 846.93384172575
"ENSG00000113739" 8614 292.504960541947 353.049530837019 376.698449347823 614.531095428302
"ENSG00000113742" 80315 3450.23973373293 3511.61518172473 4758.88745863125 4101.81225205758
"ENSG00000113749" 3274 387.794299727467 394.808092079686 494.276558589519 493.320554653252
"ENSG00000113758" 1627 1178.98242092672 1023.57140181157 866.740240602494 991.675432517365
"ENSG00000113761" 23567 441.516042489674 438.049210983217 423.191288357594 400.098247060288
"ENSG00000113790" 1962 1222.78912052729 1276.74679703457 1252.81138613923 1237.59113823506
"ENSG00000113805" 5067 130.614568934238 117.216392128759 352.185313890662 303.769372790845
"ENSG00000113810" 10051 766.428060837832 753.290107264345 900.7640445931 843.464691627397
"ENSG00000113811" 58515 10220.5815739631 10675.4235940255 13073.2560064129 13878.0219787445
"ENSG00000113812" 93973 1354.62304412338 1504.50162779423 1463.1071583061 1410.52858466176
"ENSG00000113838" 55171 362.376510760811 368.993056272607 466.889688191343 409.818317169227
"ENSG00000113845" 51300 11120.7140566978 11590.6171294477 13090.2992688089 14690.531397742
"ENSG00000113851" 51185 1733.06905688967 1749.27128022266 1808.71679444048 1735.06553121224
"ENSG00000113889" 3827 5.929196532777 8.44680418662695 19.6976826146805 26.1611589892799
"ENSG00000113916" 604 1643.2534313374 1879.09425280493 3349.3544095287 3650.70110495422
"ENSG00000113924" 3081 25.7786409542137 21.6358130105383 16.3501572463852 17.5951232466403
"ENSG00000113966" 84100 296.672203838174 304.597045817302 325.725512838352 309.73548991945
"ENSG00000113971" 27031 513.637757847435 568.372323291009 544.532069732126 492.826744311224
"ENSG00000114013" 942 341.599103539124 285.104296018367 344.450238588956 356.675345461164
"ENSG00000114019" 51421 1803.21027573378 1793.1277928905 2034.69249839289 1770.40142417998
"ENSG00000114021" 56954 2289.32500598002 2338.11870129366 2328.20106604349 2492.79358720238
"ENSG00000114023" 26355 7373.67828238815 7267.89834026039 6591.8724165514 6848.82751444556
"ENSG00000114026" 4968 265.723334526802 265.817080935468 234.70861274713 239.367150795734
"ENSG00000114030" 3836 2076.75707951423 2169.40881968811 2524.63916585874 2521.44735481458
"ENSG00000114054" 5096 2706.85634944647 2725.26474283429 2093.36115044285 2056.05622770239
"ENSG00000114062" 7337 4174.45121175737 4313.88054288992 5734.31969287155 5403.10359473557
"ENSG00000114098" 25852 870.208710539742 884.055731090943 1338.96700284311 1215.80675127592
"ENSG00000114107" 80321 957.636075271115 970.326014105075 1149.22086996459 1172.96795832624
"ENSG00000114115" 5947 655.788960882016 573.253512920708 462.823701033076 549.625287322402
"ENSG00000114120" 55186 3527.26187974559 3549.52449937354 4949.43706842138 4361.41353150403
"ENSG00000114125" 9616 4535.28818567177 4410.25609773065 4498.64764236427 4875.71469058118
"ENSG00000114126" 7029 729.726382196639 804.024071531318 849.01681915639 825.834490740775
"ENSG00000114127" 54464 561.508204213369 568.548197617246 739.843258073103 665.090638199236
"ENSG00000114166" 8850 2870.50678138177 3102.79041434589 4394.70023303452 4643.85848594488
"ENSG00000114200" 590 347.429428537645 322.484128814222 275.368552724372 253.199754750937
"ENSG00000114204" 5276 17.0346686612094 17.1653332135826 20.5534931637882 17.082936971627
"ENSG00000114209" 11235 2092.81596217057 2021.76222762363 2578.47477814142 2521.2683442375
"ENSG00000114251" 7474 110.563934226199 98.3146936244939 160.314492024816 156.132657458249
"ENSG00000114268" 5210 65.8953845244655 66.9569767497406 55.6054505000725 62.8630504301413
"ENSG00000114270" 1294 697.098756119425 706.799868020495 533.815731706392 652.616617295386
"ENSG00000114279" 2257 6880.928534432 6512.56803112908 7110.26821160407 6265.32115729342
"ENSG00000114302" 5576 1971.54651777036 1986.96281901431 2762.81579911923 2601.56182554735
"ENSG00000114315" 3280 1518.45588271602 1431.0562362209 1352.39461337516 1434.91471769405
"ENSG00000114316" 7375 1847.28874941933 1906.82564809276 1803.23574853342 1668.10010508206
"ENSG00000114331" 23527 563.955103133994 576.005606414834 692.330280178276 650.64681957203
"ENSG00000114346" 1894 216.754294194234 224.28189838107 365.85899502281 367.387383473086
"ENSG00000114353" 2771 4228.02049175744 3952.69194080784 3470.55985184406 3794.74837349942
"ENSG00000114354" 10342 4045.71561281134 4129.04158450187 4337.22230639614 4486.42696517816
"ENSG00000114374" 64595 18.6044888192668 1296.52625689125 14.5655674834664 1198.53779775246
"ENSG00000114378" 3373 4420.37069413262 4354.06159867636 4652.17709207751 5321.43884133212
"ENSG00000114383" 11334 3478.06971988152 3508.63503768787 3389.10338680507 3699.15771845448
"ENSG00000114388" 10641 1227.7585033286 1165.2319073548 976.397225499698 1026.8865424342
"ENSG00000114391" 6152 28250.2509326239 26276.9646753049 25677.4490647077 25504.2031126144
"ENSG00000114395" 11068 580.626371609956 552.411935106184 555.881258147957 603.603279364547
"ENSG00000114405" 57415 212.587634701018 222.794995788362 197.047898863727 202.79461744103
"ENSG00000114416" 8087 3010.37527948571 3028.85460678232 3152.8107572733 3089.52347702951
"ENSG00000114423" 868 1007.00726688551 1150.62222131877 1757.06164223623 1638.24670230935
"ENSG00000114439" 56987 904.631469162558 953.848857833175 1157.13085999402 1061.94281916462
"ENSG00000114446" 55081 1390.30475757809 1386.22271393379 1417.23241746252 1385.83419887241
"ENSG00000114450" 59345 640.620450974083 602.80259035331 892.684525125969 785.196362288253
"ENSG00000114473" 84223 254.837900497535 252.482785603308 288.15252882294 269.304652781143
"ENSG00000114480" 2632 4710.11853251048 4692.50221188278 6676.26825452522 7285.94312725316
"ENSG00000114491" 7372 522.536708596916 492.292810358946 508.178003655966 467.140726575476
"ENSG00000114503" 22916 2401.67129984106 2383.41685393093 2673.9934424832 2569.66267440606
"ENSG00000114520" 8723 2299.03343885415 2228.3609061568 2904.767678569 2703.82552646277
"ENSG00000114529" 79669 233.565432433186 242.069903774357 335.321534187838 340.784878733713
"ENSG00000114541" 23150 445.873084577428 486.745156768033 429.814076524218 403.875620675788
"ENSG00000114544" 54946 1131.36722197114 1083.40136938006 1283.45343456949 1321.98401882895
"ENSG00000114547" 152015 117.569795529083 106.603996176172 138.151923422937 117.015415273974
"ENSG00000114554" 5361 625.799073632999 619.323358724914 614.848953046302 669.523933407292
"ENSG00000114573" 523 1076.16708353469 1091.54719926684 1377.57317367709 1327.21659867216
